Rack_1,301424DEFC41E48540840978,0
Rack_1,301424DEFC41E485408479E8,0
Rack_1,3014361D2806960540837347,0
Rack_1,3014032F44402FC540857377,0
Rack_1,3014360DA03B4845408479B8,0
Rack_1,301424DEFC55D945408573A7,0
Rack_1,3014032F44403005408573F7,0
Rack_1,3014361D2806964540837357,0
Rack_1,E280116060000205408573B7,0
Rack_1,3014026620017DC5407BBDC9,0
Rack_1,301424DEFC55E5C5407D4A50,0
Rack_1,301424DEFC55E7C54085C157,0
Rack_1,3014360DA013B445407BF9BB,0
Rack_1,301424DEFC55E5C5407D20C0,0
Rack_1,E28011606000020540858DE7,0
Rack_1,301424DEFC55E7C540858DD7,0
Rack_1,3014360DA022480540858DC7,0
Rack_1,3014032F4440300540858D07,0
Rack_1,301424DEFC55D9454085C137,0
Rack_1,3014361D280695C540837367,0
Rack_1,301424DEFC41E485408479C8,0
Rack_1,3014026620017DC5408503A8,0
Rack_1,E28011606000020540858D67,0
Rack_1,30142A62382374C5407CC89C,0
Rack_1,30142A6238237405407CC8AC,0
Rack_1,30142A6238237485407B897B,0
Rack_1,30142A6238237485407CC88C,0
Rack_1,30142A6238237485407B898B,0
Rack_1,30142A6238237445407CC8CC,0
Rack_1,3034032F403F7A504CE6249A,0
Rack_1,30142A6238237485407AE55B,0
Rack_1,3034360DA04277104CE62431,0
Rack_1,303402662C26EBD04CE62434,0
Table_1,303402662C5CF54BA43C4C15,0
Table_1,303402662C5CF5CBA43C9AAA,0
Table_1,303402662C5CF5D4F4B81293,0
Table_1,3034361D2810BDD04CE661EF,0
Table_1,3034361D2810BB504CE613F5,0
Table_1,3034361D2810C0904CE613FD,0
Table_1,3014032F3C28E40500542C8A,0
Table_1,3034361D2810BF104CE6181E,0
Table_1,303402662C1F19CBA43B8D01,0
Table_1,303402662C1F19CBA43B8101,0
Table_1,303402662C1F1B0BA43B81E6,0
Table_1,30143639F855F7050054A5E3,0
Table_1,3014360DA004C6454083BBA7,0
Table_1,3014032F402CC905004EAB2F,0
Table_1,3034032F402C92504CE661F4,0
Table_1,303402662C206CCBA43B815B,0
Table_1,303402662C1F1B4BA43B850B,0
Table_1,303402662C1F1A8BA43B8066,0
Table_1,303402662C1F7ACBA43B8083,0
Table_1,303402662C1F1B0BA43B80D1,0
Table_1,303402662C206D0BA43B749D,0
Table_1,3034032F441D73D04CE6620E,0
Table_1,3034032F441D74104CE5E1FA,0
Table_1,3034032F441D72D04CE5E30E,0
Table_1,3014360DA03C77854083A937,0
Table_1,3014360DA012500540837D77,0
Table_1,3014360DA00F0A0500542C6D,0
Table_1,3034032F402CCAD04CE62CB7,0
Table_1,3014032F402C9245004C21ED,0
Table_1,3034361D2810BF104CE61DEE,0
Table_1,3014360DA012500540837D67,0
Table_1,3034032F441D71D04CE5E30A,0
Table_1,3034032F402C66D04CE6008C,0
Table_1,3014032F402CC905004C5D1D,0
Table_1,3014032F402C6745004BFB2D,0
Table_1,303402662C1F19CBA43B8107,0
Table_1,303402662C1F7ACBA43B8147,0
Table_1,3034032F441D71D04CE61408,0
Table_1,3034032F3C28D8504CE64309,0
Rack_2,3014032F403FB9453FF5DDB7,0
Rack_2,3014032F403FB9853FF61117,0
Rack_2,3014032F48269FC5407D2C40,0
Rack_2,3014360DA013B445407C1359,0
Rack_2,E2801160600002054085C127,0
Rack_2,E28011606000020540856137,0
Rack_2,301424DEFC55E54540856147,0
Rack_2,3014032F48138205407BF11F,0
Rack_2,3014360DA01338053FF5DD67,0
Rack_2,E280116060000205407C0B9F,0
Rack_2,301424DEFC55EA05407BBD19,0
Rack_2,3014032F48138105407BB59F,0
Rack_2,301424DEFC55EA05407B9BC9,0
Rack_2,301424DEFC55EA05407BBD49,0
Rack_2,30142A6238248B85407B899B,0
Rack_2,30142A6238248B45407AE56B,0
Rack_2,30142A6238248B85407CC82C,0
Rack_2,30142A6238248BC5407B896B,0
Rack_2,30142A6238248B45407B895B,0
Rack_2,30142A6238248B45407CC8BC,0
Rack_2,3014360DA004BF850054127D,0
Rack_2,301424DEFC55EA05407BBD39,0
Rack_2,301402662C058485407C0B7F,0
Rack_2,3014032F4026F845407CF40B,0
Rack_2,3014032F4026F845407CF43B,0
Rack_2,301424DEFC453B454083BB86,0
Rack_2,3014360DA00F7605407C60BC,0
Rack_2,3014360DA00F7605407C922C,0
Rack_2,3014360DA00F7605407CFADB,0
Rack_2,3014360DA00F7645407C92CC,0
Rack_2,3014360DA00F7645407C92DC,0
Rack_2,3014360DA00F7685407BB4AC,0
Shelf_1_Front,3014026620213445407C83BC,1_FirstHalf
Shelf_1_Front,3014026620213885407C9D0C,1_FirstHalf
Shelf_1_Front,3014360DA04324450052CABC,1_FirstHalf
Shelf_1_Front,3014360DA043224500527CDD,1_FirstHalf
Shelf_1_Front,3014360DA04322450053F06C,1_FirstHalf
Shelf_1_Front,E280116060000205407C714A,1_FirstHalf
Shelf_1_Front,301402662019E8C5407C710C,1_FirstHalf
Shelf_1_Front,301402662019E8C5407B893C,1_FirstHalf
Shelf_1_Front,E280116060000205407C354A,1_FirstHalf
Shelf_1_Front,303402662019E9104CE5E4EF,1_FirstHalf
Shelf_1_Front,3014026620213885407C839C,1_FirstHalf
Shelf_1_Front,3014026620213885407C83EC,1_FirstHalf
Shelf_1_Front,30140266202139C5407C13AC,1_FirstHalf
